# T[k]  Density[cm^-3]  U(1)[] Be0/Be BeI/Be BeII/Be BeIII/Be BeIV/Be
 3.162e+03  1.995e-08  2.898e+02  0.00000e+00  4.21000e-11  3.99000e-05  2.29000e-02  9.77000e-01
 3.981e+03  1.995e-08  2.898e+02  0.00000e+00  2.67000e-11  2.99000e-05  1.99000e-02  9.80000e-01
 5.012e+03  1.995e-08  2.898e+02  0.00000e+00  1.68000e-11  2.23000e-05  1.73000e-02  9.83000e-01
 6.310e+03  1.995e-08  2.898e+02  0.00000e+00  1.06000e-11  1.66000e-05  1.50000e-02  9.85000e-01
 7.943e+03  1.995e-08  2.898e+02  0.00000e+00  6.64000e-12  1.24000e-05  1.29000e-02  9.87000e-01
 1.000e+04  1.995e-08  2.898e+02  0.00000e+00  4.14000e-12  9.18000e-06  1.12000e-02  9.89000e-01
 1.259e+04  1.995e-08  2.898e+02  0.00000e+00  2.58000e-12  6.80000e-06  9.65000e-03  9.90000e-01
 1.585e+04  1.995e-08  2.898e+02  0.00000e+00  1.60000e-12  5.02000e-06  8.32000e-03  9.92000e-01
 1.995e+04  1.995e-08  2.898e+02  0.00000e+00  9.84000e-13  3.70000e-06  7.16000e-03  9.93000e-01
 2.512e+04  1.995e-08  2.898e+02  0.00000e+00  6.04000e-13  2.72000e-06  6.16000e-03  9.94000e-01
 3.162e+04  1.995e-08  2.898e+02  0.00000e+00  3.70000e-13  1.99000e-06  5.29000e-03  9.95000e-01
 3.981e+04  1.995e-08  2.898e+02  0.00000e+00  2.25000e-13  1.46000e-06  4.54000e-03  9.95000e-01
 5.012e+04  1.995e-08  2.898e+02  0.00000e+00  1.37000e-13  1.06000e-06  3.88000e-03  9.96000e-01
 6.310e+04  1.995e-08  2.898e+02  0.00000e+00  8.24000e-14  7.71000e-07  3.32000e-03  9.97000e-01
 7.943e+04  1.995e-08  2.898e+02  0.00000e+00  4.95000e-14  5.59000e-07  2.83000e-03  9.97000e-01
 1.000e+05  1.995e-08  2.898e+02  0.00000e+00  2.96000e-14  4.03000e-07  2.42000e-03  9.98000e-01
 1.259e+05  1.995e-08  2.898e+02  0.00000e+00  1.77000e-14  2.90000e-07  2.05000e-03  9.98000e-01
 1.585e+05  1.995e-08  2.898e+02  0.00000e+00  1.08000e-14  2.09000e-07  1.74000e-03  9.98000e-01
 1.995e+05  1.995e-08  2.898e+02  0.00000e+00  7.26000e-15  1.52000e-07  1.48000e-03  9.99000e-01
 2.512e+05  1.995e-08  2.898e+02  0.00000e+00  6.14000e-15  1.18000e-07  1.25000e-03  9.99000e-01
 3.162e+05  1.995e-08  2.898e+02  0.00000e+00  7.04000e-15  1.06000e-07  1.05000e-03  9.99000e-01
 3.981e+05  1.995e-08  2.898e+02  0.00000e+00  9.94000e-15  1.12000e-07  8.85000e-04  9.99000e-01
